FileName,Reference,Types
BP9YJ030C,"OpenAL"" Marcin Andrychowicz, Bowen Baker, Maciek Chociej, Rafal Rizefowicz, Bob McGrew, Jakub Pa- chocki, Arthur Petron, Matthias Plappert, Glenn Powell, Alex Ray, Jonas Schneider, Szymon Sidor, Josh Tobin, Peter Welinder, Lilian Weng, and Wojciech Zaremba. Learning dexterous in-hand manipulation. The Interna- tional Journal of Robotics Research, 39(1):3-20, 2020. doi:10.1177/0278364919887447.URL https ://doi. org/ 10.1177/0278364919887447.",TRADITIONAL REF
BP9YJ030C,"Zhaoming Xie, Patrick Clary, Jeremy Dao, Pedro Morais, Jonathan Hurst, and Michiel van de Panne. Learning Locomotion Skills for Cassie: Iterative Design and Sim- to-Real. In 3rd Conference on Robotic Learning (CORL), 2019. URL https://zhaomingxie.github.io/publications/corl_2019.pdf.",TRADITIONAL REF
BP9YJ030C,"Jie Tan, Tingnan Zhang, Erwin Coumans, Atil Iscen, Yunfei Bai, Danijar Hafner, Steven Bohez, and Vincent Vanhoucke. Sim-to-Real: Learning Agile Locomotion For Quadruped Robots. In Proceedings of Robotics: Science and Systems, Pittsburgh, Pennsylvania, June 2018. doi:10.15607/RSS.2018.XIV.010.URL http: //www .roboticsproceedings .org/rss14/p10.html.",TRADITIONAL REF
BP9YJ030C,"Jemin Hwangbo, Joonho Lee, Alexey Dosovitskiy, Dario Bellicoso, Vassilios Tsounis, Vladlen Koltun, and Marco Hutter. Learning agile and dynamic motor skills for legged robots. Science Robotics, 4(26):eaau5872, 2019.",TRADITIONAL REF
BP9YJ030C,"Anurag Koul, Alan Fern, and Sam Greydanus. Learn- ing Finite State Representations of Recurrent Policy Networks. In International Conference on Learning Representations, 2019. URL https://iclr.cc/Conferences/2019/Schedule?showEvent=1062.",TRADITIONAL REF
BP9YJ030C,"Leila Arras, Gregoire Montavon, Klaus -Robert Muller, and Wojciech Samek. Explaining Recurrent Neural Net- work Predictions in Sentiment Analysis. In Proceedings of the 8th Workshop on Computational Approaches to Subjectivity, Sentiment and Social Media Analysis, pages 159-168, Copenhagen, Denmark, September 2017. As- sociation for Computational Linguistics. doi:10.18653/vl/W17 -5221. URL https ://www . aclweb . org/anthology/ W17-5221.",TRADITIONAL REF
BP9YJ030C,"Adelmo Luis Cechin, D Regina, P Simon, and K Stertz. State automata extraction from recurrent neural nets using k-means and fuzzy clustering. In 23rd Inter- national Conference of the Chilean Computer Science Society, 2003. SCCC 2003. Proceedings., pages 73-78. IEEE, 2003. URL https://ieeexplore.ieee.org/document/1245447.",TRADITIONAL REF
BP9YJ030C,"Miomir Vukobratovic and Branislav Borovac. Zero-Moment Point-Thirty Five Years of its Life. I. J. Humanoid Robotics, 1:157-173, 03 2004. doi: 10.1142/S0219843604000083. URL https://www.worldscientific com/doi/abs/10. 1142/",TRADITIONAL REF
BP9YJ030C,"Siavash Rezazadeh, Christian Hubicki, Mikhail Jones, Andrew Peekema, Johnathan Van Why, Andy Abate, and Jonathan Hurst. Spring -Mass Walking With ATRIAS in 3D: Robust Gait Control Spanning Zero to 4.3 KPH on a Heavily Underactuated Bipedal Robot. Dy- namic Systems and Control Conference, 10 2015. doi: 10.1115/DSCC2015-9899. URL https://doi.org/10.1115/D5CC2015-9899.V001T04A003.",TRADITIONAL REF
BP9YJ030C,"Mingon Kim, Jung Hoon Kim, Sanghyun Kim, Jaehoon Sim, and Jaeheung Park. Disturbance observer based linear feedback controller for compliant motion of hu- manoid robot. In 2018 IEEE International Conference on Robotics and Automation (ICRA), pages 403-410. IEEE, 2018. URL https://ieeexplore.ieee.org/document/8460618.",TRADITIONAL REF
BP9YJ030C,"Nicholas Paine, Joshua S Mehling, James Holley, Nico- laus A Radford, Gwendolyn Johnson, Chien-Liang Fok, and Luis Sentis. Actuator control for the NASA-JSC valkyrie humanoid robot: A decoupled dynamics ap- proach for torque control of series elastic robots. Journal of Field Robotics, 32(3):378-396, 2015. URL https: llonlinelibrary. wiley com/doi/abs/10 1002/rob .21556.",TRADITIONAL REF
BP9YJ030C,"Nicolas Heess, Jonathan J. Hunt, Timothy P. Lillicrap, and David Silver. Memory-based control with recurrent neural networks. CoRR, abs/ 1512. 04455, 2015. URL http://arxiv.org/abs/1512 .04455.",TRADITIONAL REF
BP9YJ030C,"Richard S. Sutton and Andrew G. Barto. Reinforcement Learning: An Introduction. The MIT Press, second edition, 2018. URL http://incompleteideas.net/book/the-book-2nd.html.",TRADITIONAL REF
BP9YJ030C,"John Schulman, Filip Wolski, Prafulla Dhariwal, Alec Radford, and Oleg Klimov. Proximal Policy Opti- mization Algorithms, 2017. URL https://arxiv.org/abs/1707.06347.",TRADITIONAL REF
BP9YJ030C,"A. Singla, S. Padakandla, and S. Bhatnagar. Memory- Based Deep Reinforcement Learning for Obstacle Avoid- ance in UAV With Limited Environment Knowledge. IEEE Transactions on Intelligent Transportation Systems, pages 1-12, 2019. ISSN 1558-0016. doi: 10.1109/ TITS .2019.2954952. URL https://ieeexplore.ieee.org/document/8917687.",TRADITIONAL REF
BP9YJ030C,"Matthew Hausknecht and Peter Stone. Deep Recur- rent Q-Learning for Partially Observable MDPs. In AAAI Fall Symposium on Sequential Decision Mak- ing for Intelligent Agents (AAAI-SDMIA15), November 2015. URL http://www.cs.utexas.edu/pstone/Papers/bib2html/b2hd-SDMIA15-Hausknecht.html.",TRADITIONAL REF
BP9YJ030C,"Sepp Hochreiter and Jurgen Schmidhuber. Long Short- Term Memory. Neural Comput., 9(8):1735-1780, November 1997. ISSN 0899-7667. doi: 10.1162/ neco.1997.9.8.1735. URL https://doi.org/10.1162/neco.1997.9.8.1735.",TRADITIONAL REF
BP9YJ030C,"Wenhao Yu, Jie Tan, C. Karen Liu, and Greg Turk. Preparing for the Unknown: Learning a Universal Policy with Online System Identification. In Proceedings of Robotics: Science and Systems, Cambridge, Massachusetts, July 2017. doi: 10.15607/RS S.2017.XIII.048. URL http://www.roboticsproceedings .org/rss13/p48.html.",TRADITIONAL REF
BP9YJ030C,"Adam Paszke, Sam Gross, Francisco Massa, Adam Lerer, James Bradbury, Gregory Chanan, Trevor Killeen, Zeming Lin, Natalia Gimelshein, Luca Antiga, Alban Desmaison, Andreas Kopf, Edward Yang, Zachary DeVito, Martin Raison, Alykhan Tejani, Sasank Chilamkurthy, Benoit Steiner, Lu Fang, Junjie Bai, and Soumith Chintala. PyTorch: An Imperative Style, High-Performance Deep Learning Library. In H. Wallach, H. Larochelle, A. Beygelzimer, F. d'Alche Buc, E. Fox, and R. Garnett, editors, Advances in Neural Information Processing Systems 32, pages 8024-8035. Curran Associates, Inc., 2019. URL https: //papers . nips . cc/paper/9015-pytorch- an- imperative- style- high-performance-deep-learning-library.",TRADITIONAL REF
BP9YJ030C,"Diederik P Kingma and Jimmy Ba. Adam: A method for stochastic optimization. arXiv preprint arXiv: 1412. 6980, 2014. URL https://arxiv.org/abs/1412.6980.",TRADITIONAL REF
BP9YJ037C,"K. Xu, J. Ba, R. Kiros, K. Cho, A. Courville, R. Salakhudinov, R. Zemel, and Y. Bengio, ""Show, attend and tell: Neural image caption generation with visual attention,"" in International conference on machine learning, 2015, pp. 2048-2057.",TRADITIONAL REF
BP9YJ037C,"J. Krause, J. Johnson, R. Krishna, and L. Fei-Fei, ""A hierarchical approach for generating descriptive image paragraphs,"" in Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition, 2017, pp. 317-325.",TRADITIONAL REF
BP9YJ037C,"A. Das, S. Datta, G. Gkioxari, S. Lee, D. Parikh, and D. Batra, ""Embodied question answering,"" in Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition Workshops, 2018, pp. 2054-2063.",TRADITIONAL REF
BP9YJ037C,"S. Ren, K. He, R. Girshick, and J. Sun, ""Faster r-cnn: Towards real-time object detection with region proposal networks,"" in Advances in neural information processing systems, 2015, pp. 91-99.",TRADITIONAL REF
BP9YJ037C,"J. Song, Y. Guo, L. Gao, X. Li, A. Hanjalic, and H. T. Shen, ""From deterministic to generative: Multimodal stochastic rnns for video captioning,"" IEEE transactions on neural networks and learning systems, vol. 30, no. 10,pp3047-3058 2014",TRADITIONAL REF
BP9YJ037C,"X. Liang, Z. Hu, H. Zhang, C. Gan, and E. P. Xing, ""Recurrent topic-transition gan for visual paragraph gen- eration,"" in Proceedings of the IEEE International Conference on Computer Vision, 2017, pp. 3362-3371.",TRADITIONAL REF
BP9YJ037C,"K. Chen, J. P. de Vicente, G. Sepulveda, F. Xia, A. Soto, M. Vazquez, and S. Savarese, ""A behavioral approach to visual navigation with graph localization networks,"" Robotics: Science and Systems, 2019.",TRADITIONAL REF
BP9YJ037C,"H. Li, Q. Zhang, and D. Zhao, ""Deep reinforcement learning-based automatic exploration for navigation in unknown environment,"" IEEE transactions on neural networks and learning systems, 2019.",TRADITIONAL REF
BP9YJ037C,"F. Sadeghi, ""Divis: Domain invariant visual servoing for collision-free goal reaching,"" Robotics: Science and Systems, 2019.",TRADITIONAL REF
BP9YJ037C,"X. Ye, Z. Lin, J.-Y. Lee, J. Zhang, S. Zheng, and Y. Yang, ""Gaple: Generalizable approaching policy learning for robotic object searching in indoor environment,"" IEEE Robotics and Automation Letters, 2019.",TRADITIONAL REF
BP9YJ037C,"J. Yang, Z. Ren, M. Xu, X. Chen, D. Crandall, D. Parikh, and D. Batra, ""Embodied visual recognition,"" arXiv preprint arXiv: 1904. 04404, 2019.",TRADITIONAL REF
BP9YJ037C,"S. K. Ramakrishnan, D. Jayaraman, and K. Grau- man, ""Emergence of exploratory look-around behav- iors through active observation completion,"" Science Robotics, vol. 4, no. 30, p. eaaw6326, 2019.",TRADITIONAL REF
BP9YJ037C,"L. Yu, X. Chen, G. Gkioxari, M. Bansal, T. L. Berg, and D. Batra, ""Multi-target embodied question answering,"" in Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition, 2019, pp. 6309-6318.",TRADITIONAL REF
BP9YJ037C,"Y. Wu, L. Jiang, and Y. Yang, ""Revisiting embod- iedqa: A simple baseline and beyond,"" arXiv preprint arXiv: 1904 .04166, 2019.",TRADITIONAL REF
BP9YJ037C,"A. Das, G. Gkioxari, S. Lee, D. Parikh, and D. Batra, ""Neural modular control for embodied question answer- ing,"" arXiv preprint arXiv: 1810. 11181, 2018.",TRADITIONAL REF
BP9YJ037C,"D. Jayaraman and K. Grauman, ""End-to-end policy learn- ing for active visual categorization,"" IEEE transactions on pattern analysis and machine intelligence, vol. 41, no. 7, pp. 1601-1614, 2018.",TRADITIONAL REF
BP9YJ037C,"S. K. Ramakrishnan and K. Grauman, ""Sidekick policy learning for active visual exploration,"" in Proceedings of the European Conference on Computer Vision (ECCV), 2018, pp. 413-430.",TRADITIONAL REF
BQ1IA008C,"https: //earth.esa.int /web /guest /swarm /data-access, available from December 2018.",NON TRADITIONAL REF
BQ1IA014C,"5. VLF Receiver Toolkit Notes,http://abelian.org/vlfrx-tools/notes.html#Whistler% 20detection",NON TRADITIONAL REF
BQ1IA032C,URL: http: //www.emsd.ru /sdis /earthquake /catalogue /catalogue.php,NON TRADITIONAL REF
BQ1ID022C,https://www.figure eight.com/. Figure eight. High Quality Training Data Platform for ML Models.,NON TRADITIONAL REF
BQ1ID027C,WM-811K (2018). Wafer Maps Image dataset available on Kaggle. https://www.kaggle.com/qingyi/wm811k-wafer-map.Online; last visited 09/ 19.,NON TRADITIONAL REF
BQ1ID041C,Hikvision (2019). Ds-2td4166-25(50). https://www.hikvision.com/en/Products/Thermal-Camera/www.hikvision.com/en/Products/Thermal-Camera/Network-Speed-Dome/640512-Series/DS-2TD4166-25(50).,NON TRADITIONAL REF
BQ1ID048C,VOC2011 annotation guidelines. http://host.robots.ox.ac.uk/pascal/VOC/voc2011/guidelines.html.Accessed:2020,NON TRADITIONAL REF
BQ1ID074C,"Chollet, F. et al. (2015). Keras. https://keras.io.",NON TRADITIONAL REF
BQ1ID082C,Amazon Textract (Accessed: Dec 2019). https://aws.amazon.com/textract/.,NON TRADITIONAL REF
BQ1ID082C,ARCore (Accessed: Dec 2019). https://developers.google.com/ar.,NON TRADITIONAL REF
BQ1ID082C,ARCore Anchors (Accessed: Dec 2019). https://developers.google.com/ar/develop/developer-guides/anchors.,NON TRADITIONAL REF
BQ1ID082C,MLAPI (Accessed: Dec 2019). https://midlevel.github.io/MLAPI.,NON TRADITIONAL REF
BQ1ID082C,MLAPI Configuration (Accessed: Dec 2019). https://github.com/MidLevel/MLAPI.Relay.,NON TRADITIONAL REF
BQ1ID082C,MLAPI Messaging System (Accessed: Dec 2019). https: //mlapi.network/wiki/ways-to- syncronize/.,NON TRADITIONAL REF
BQ1ID082C,NetEm (Accessed: Dec 2019). http://man7.org/linux/man-pages/man8/tc-netem.8.html.,NON TRADITIONAL REF
BQ1ID082C,Photon (Accessed: Dec 2019). https://www.photonengine.com.,NON TRADITIONAL REF
BQ1ID082C,QUIC (Accessed: Dec 2019). https://www.chromium.org/quic.,NON TRADITIONAL REF
BQ1ID082C,Unity3D HLAPI (Accessed: Dec 2019). https://docs.unity3d.com/Manual/UNetUsingHLAPI.html.,NON TRADITIONAL REF
BQ1ID082C,Unity3D MatchMaking (Accessed: Dec 2019). https://docs.unity3d.com/520/Documentation/Manual/UNetMatchMaker.html.,NON TRADITIONAL REF
BQ1ID082C,Unity3D Multiplayer Service (Accessed: Dec 2019). https: //unity3d.com/unity/ features/multiplayer.,NON TRADITIONAL REF
BQ1ID082C,Unity3D Network Manager (Accessed: Dec 2019). https://docs.unity3d.com/ScriptReference/,NON TRADITIONAL REF
BQ1ID084C,ITOP (2019). ITOP homepage. https://www.alberthaque.com/projects/viewpoint 3d pose/. Accessed: 2019-09-10.,NON TRADITIONAL REF
BQ1ID084C,Microsoft HPE (2019). Microsoft HPE home- page. https://github :com/microsoft/human-pose- estimation :pytorch. Accessed: 2019-09-10.,NON TRADITIONAL REF
BQ1ID084C,Nuitrack (2019). Nuitrack homepage. https://nuitrack :com/. Accessed: 2019-09-10.,NON TRADITIONAL REF
BQ1ID084C,OpenPose (2019). OpenPose homepage. https: //github :com/CMU- Perceptual-Computing-Lab/ openpose. Accessed: 2019-09-10.,NON TRADITIONAL REF
BQ1ID084C,RGB-D pose 3-D (2019). RGB-D pose 3-D home- page. https://github :com/lmb-freiburg/rgbd- pose3d. Accessed: 2019-09-10.,NON TRADITIONAL REF
BQ1ID084C,UBC3V (2019). UBC3V homepage. https://github com/ : ashafaei/ubc3v. Accessed: 2019-09-10.,NON TRADITIONAL REF
BQ1ID092C,BOWS-2. Image Repository. (n.d.). Retrieved from http://bows2.ec-lille.fr/.,NON TRADITIONAL REF
BQ1IM008C,"Adeven, http://techcrunch.com/tag/adeven/, accessed: 2018-02-07.",NON TRADITIONAL REF
BQ1IM008C,"GSMArena, http://blog.gsmarena.com/80-of-paid-apps-in-android-market-get-downloaded-less-than-100-times/, accessed: 2018-02-07.",NON TRADITIONAL REF
BQ1IM008C,"Localytics, http://info.localytics.com/blog/mobile-apps-whats-a-good-retention-rate, accessed: 2018-02-07.",NON TRADITIONAL REF
BP9YJ037C,"G. Li, M. Mueller, V. Casser, N. Smith, D. L. Michels, and B. Ghanem, ""Oil: Observational imitation learning,"" Robotics: Science and Systems, 2019.",TRADITIONAL REF
BP9YJ037C,"T. Haarnoja, S. Ha, A. Zhou, J. Tan, G. Tucker, and S. Levine, ""Learning to walk via deep reinforcement learning,"" Robotics: Science and Systems, 2018.",TRADITIONAL REF
BQ1IM009C,"""Google Sign-In."" [Online]. Available: https://developers.google.com/identity/sign-in/android/. [Accessed: 26-Feb-2018].",NON TRADITIONAL REF
BQ1IM009C,"""Facebook Login & Account Kit."" [Online]. Available: https://developers.facebook.com/products/account-creation. [Accessed: 26-Feb-2018].",NON TRADITIONAL REF
BQ1IM009C,"""Smart Lock for Passwords on Android."" [Online]. Available:https://developers.google.com/identity/smartlock-",NON TRADITIONAL REF
BP9YJ037C,"H. Zhao, J. Shi, X. Qi, X. Wang, and J. Jia, ""Pyramid scene parsing network,"" in Proceedings of the IEEE conference on computer vision and pattern recognition, 2017, pp. 2881-2890.",TRADITIONAL REF
BP9YJ037C,"E. Kolve, R. Mottaghi, D. Gordon, Y. Zhu, A. Gupta, and A. Farhadi, ""Ai2-thor: An interactive 3d environment for visual ai,"" arXiv preprint arXiv: 1712 .05474, 2017.",TRADITIONAL REF
BP9YJ037C,"T. Mikolov, I. Sutskever, K. Chen, G. S. Corrado, and J. Dean, ""Distributed representations of words and phrases and their compositionality,"" in Advances in neural information processing systems, 2013, pp. 3111-3119.",TRADITIONAL REF
BP9YJ037C,"S. Hougardy, ""The floyd-warshall algorithm on graphs with negative cycles,"" Information Processing Letters, vol. 110, no. 8-9, pp. 279-281, 2010.",TRADITIONAL REF
BP9YJ037C,"K. Papineni, S. Roukos, T. Ward, and W.-J. Zhu, ""Bleu: a method for automatic evaluation of machine translation,"" in Proceedings of the 40th annual meeting on association for computational linguistics. Association for Computational Linguistics, 2002, pp. 311-318.",TRADITIONAL REF
BP9YJ037C,"M. Denkowski and A. Lavie, ""Meteor universal: Lan- guage specific translation evaluation for any target lan- guage,"" in Proceedings of the ninth workshop on statistical machine translation, 2014, pp. 376-380.",TRADITIONAL REF
BP9YJ037C,"43] H. Liu, F. Sun, and X. Zhang, ""Robotic material percep- tion using active multimodal fusion,"" IEEE Transactions on Industrial Electronics, vol. 66, no. 12, pp. 9878-9886,2018",TRADITIONAL REF
BP9YJ047C,"Akash Arora, P. Michael Furlong, Robert Fitch, Salah Sukkarieh, and Terrence Fong. Multi-modal active per- ception for information gathering in science missions. Computing Research Repository, 2017.",TRADITIONAL REF
BQ1IM011C,Securing Smart Cities. [Online]. Available: [ 3] http://securingsmartcities.org/. [ Accessed: 29 December 2017].,NON TRADITIONAL REF
BQ1IM011C,Global Systems Science. [ Online]. Available: http://www.gsd.eu. [Accessed: 21 January 2018].,NON TRADITIONAL REF
BQ1IM011C,Road2SoS. [ Online]. Available: http://www.road2sos-project.eu/cms/front_content.php. [Accessed: 7 January 2018].,NON TRADITIONAL REF
BQ1IM011C,COMPASS. [ Online]. Available: http://www.compass-research.eu/. [Accessed: 7 January 2018].,NON TRADITIONAL REF
BQ1IM011C,DANSE. [ Online]. Available: http://www.danse-ip.eu/home/. [Accessed: 7 January 2018].,NON TRADITIONAL REF
BP9YJ047C,"T. D. Barfoot, B. Stenning, P. Furgale, and C. McManus. Exploiting reusable paths in mobile robotics: Benefits and challenges for long-term autonomy. In Conference on Computer and Robot Vision, pages 388-395, May 2012.",TRADITIONAL REF
BP9YJ047C,"Mariusz Bojarski, Davide Del Testa, Daniel Dworakowski, Bernhard Firner, Beat Flepp, Prasoon Goyal, Lawrence D. Jackel, Mathew Monfort, Urs Muller, Jiakai Zhang, Xin Zhang, Jake Zhao, and Karol Zieba. End to end learning for self -driving cars. Computing Research Repository, 2016.",TRADITIONAL REF
